jubilado,pareja,dependientes,antigüedad,servicio_internet,seguridad_online,copia_seguridad_online,protección_dispositivo,soporte_técnico,streaming_películas,contrato,factura_electrónica,método_pago,cargos_mensuales,cargos_totales,abandono
0.0,1.0,1.0,-0.20454545454545456,-1.0,0.0,-0.5,0.0,0.0,-0.5,0.0,-1.0,-2.0,-0.10751959011452682,-0.2041714861385769,0
0.0,0.0,1.0,0.7272727272727273,0.0,2.0,0.5,0.0,2.0,0.5,1.0,0.0,0.0,1.4200572634116937,4.580666558876327,0
1.0,1.0,0.0,1.1136363636363635,-1.0,2.0,0.5,0.0,2.0,-0.5,1.0,0.0,-2.0,-0.0680379746835443,0.1650435929007624,0
0.0,1.0,1.0,0.7045454545454546,-1.0,0.0,0.5,0.0,2.0,-0.5,0.0,-1.0,-1.0,-0.07707956600361664,0.028373733981733682,0
0.0,1.0,1.0,-0.06818181818181818,1.0,1.0,0.0,0.5,1.0,0.0,2.0,-1.0,1.0,-0.1364526823387583,-0.21024920297335506,0
0.0,0.0,0.0,-0.18181818181818182,1.0,1.0,0.0,0.5,1.0,0.0,1.0,-1.0,-2.0,-0.14428872814948765,-0.22767807171374202,0
0.0,1.0,0.0,-0.1590909090909091,1.0,1.0,0.0,0.5,1.0,0.0,2.0,-1.0,1.0,-0.13705545509342978,-0.21837493625859733,0
0.0,1.0,1.0,0.8181818181818182,-1.0,2.0,0.5,1.0,0.0,-0.5,1.0,-1.0,1.0,-0.09968354430379747,2.1704745676985517,0
0.0,0.0,0.0,-0.06818181818181818,-1.0,0.0,-0.5,0.0,0.0,0.5,0.0,0.0,0.0,-0.0903405666063894,-0.15987794816942982,0
1.0,0.0,0.0,1.0227272727272727,-1.0,2.0,0.5,0.0,2.0,-0.5,2.0,0.0,-2.0,0.7976943942133815,0.10186187082571546,0
0.0,0.0,1.0,-0.1590909090909091,-1.0,2.0,0.5,1.0,2.0,-0.5,1.0,-1.0,-1.0,-0.0761754068716094,-0.24216343502937288,0
0.0,1.0,0.0,1.0909090909090908,-1.0,0.0,0.5,1.0,2.0,0.5,1.0,0.0,-2.0,0.594258589511754,2.763570181875469,0
0.0,0.0,0.0,0.4090909090909091,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,1.0,1.3718354430379747,3.1557611863570596,0
0.0,1.0,1.0,0.29545454545454547,1.0,1.0,0.0,0.5,1.0,0.0,2.0,-1.0,-2.0,-0.13841169379144064,-0.18241442068911193,0
0.0,1.0,1.0,1.1363636363636365,0.0,2.0,0.5,1.0,2.0,0.5,2.0,0.0,-1.0,-0.005349608197709464,6.487726411535225,0
0.0,1.0,1.0,-0.3409090909090909,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,-2.0,0.13012356841470765,-0.23605255193628763,0
0.0,1.0,1.0,0.2727272727272727,-1.0,0.0,-0.5,1.0,2.0,-0.5,0.0,0.0,0.0,0.5008288125376733,-0.1309238046673217,0
0.0,1.0,1.0,-0.20454545454545456,1.0,1.0,0.0,0.5,1.0,0.0,1.0,-1.0,-2.0,-0.13811030741410488,-0.2220480993661099,0
0.0,1.0,0.0,0.5681818181818182,0.0,0.0,-0.5,1.0,0.0,0.5,0.0,0.0,0.0,-0.023583484026522,0.13975432094159007,0
0.0,0.0,0.0,1.1363636363636365,1.0,1.0,0.0,0.5,1.0,0.0,2.0,0.0,-2.0,0.14368595539481616,-0.13284744764913414,0
1.0,1.0,0.0,0.5227272727272727,0.0,0.0,0.5,1.0,2.0,-0.5,1.0,0.0,-2.0,-0.0262959614225437,0.1247217143638919,0
1.0,1.0,0.0,0.8181818181818182,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,-0.025994575045207958,0.2287725582378767,0
0.0,1.0,1.0,-0.4090909090909091,0.0,0.0,-0.5,0.0,0.0,-0.5,0.0,0.0,1.0,0.8730409885473177,-0.22691524777267846,0
0.0,1.0,0.0,1.1136363636363635,-1.0,0.0,0.5,1.0,2.0,0.5,2.0,-1.0,-2.0,0.7027576853526221,0.09322206053671298,0
1.0,1.0,0.0,1.1363636363636365,-1.0,2.0,0.5,1.0,0.0,0.5,2.0,0.0,-1.0,-0.04829716696805304,4.831900965552695,0
1.0,0.0,0.0,0.5227272727272727,0.0,2.0,0.5,0.0,2.0,-0.5,0.0,0.0,0.0,1.2874472573839661,3.3853546094880373,0
0.0,1.0,1.0,0.8181818181818182,0.0,0.0,-0.5,1.0,2.0,0.5,1.0,0.0,-2.0,1.408001808318264,4.728422239634508,0
0.0,0.0,0.0,-0.38636363636363635,1.0,1.0,0.0,0.5,1.0,0.0,0.0,-1.0,1.0,0.13163050030138637,-0.17363365380230422,0
1.0,1.0,0.0,0.7272727272727273,0.0,0.0,-0.5,1.0,0.0,0.5,0.0,0.0,-1.0,1.3175858951175408,0.1885584700405043,0
0.0,1.0,1.0,1.1363636363636365,0.0,2.0,0.5,1.0,2.0,0.5,2.0,0.0,0.0,-0.0032399035563592526,6.459949670203019,0
0.0,1.0,1.0,0.6590909090909091,-1.0,2.0,0.5,0.0,2.0,0.5,1.0,0.0,-1.0,0.8760548523206751,0.0448490727957912,0
0.0,1.0,1.0,-0.13636363636363635,1.0,1.0,0.0,0.5,1.0,0.0,0.0,-1.0,0.0,0.12861663652802893,0.03249464157639226,0
0.0,1.0,0.0,0.8181818181818182,-1.0,2.0,0.5,0.0,0.0,-0.5,0.0,0.0,-1.0,0.8082429174201327,0.06384504724118918,0
0.0,1.0,1.0,0.3409090909090909,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,1.2588155515370705,2.678747476255032,0
1.0,1.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,-2.0,-0.02343279083785413,2.4610109904688464,0
0.0,1.0,1.0,0.9090909090909091,0.0,2.0,0.5,0.0,0.0,-0.5,1.0,0.0,-1.0,1.0523658830620857,3.881190171179351,0
0.0,0.0,0.0,-0.09090909090909091,1.0,1.0,0.0,0.5,1.0,0.0,0.0,-1.0,0.0,-0.14639843279083786,-0.22161693800811744,0
0.0,0.0,0.0,0.7272727272727273,0.0,0.0,-0.5,1.0,0.0,0.5,1.0,0.0,-1.0,-0.03322784810126582,0.16908987641422998,0
0.0,0.0,1.0,0.7727272727272727,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0,-0.14308318264014466,0.7764967310506656,0
0.0,0.0,1.0,-0.2727272727272727,-1.0,2.0,-0.5,1.0,2.0,0.5,1.0,-1.0,-1.0,0.9333182640144665,-0.19305249804111788,0
0.0,0.0,0.0,-0.36363636363636365,-1.0,2.0,0.5,0.0,0.0,-0.5,0.0,0.0,-2.0,-0.09109403254972875,0.027768449767628902,0
1.0,0.0,0.0,0.9772727272727273,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,-2.0,-0.02569318866787221,5.135786807291602,0
0.0,0.0,1.0,0.045454545454545456,-1.0,2.0,-0.5,0.0,2.0,-0.5,2.0,-1.0,1.0,0.3636980108499096,-0.18165159674804837,0
1.0,0.0,0.0,-0.29545454545454547,0.0,0.0,-0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0237341772151898,0.3452524574124514,0
1.0,1.0,1.0,1.1136363636363635,0.0,2.0,0.5,1.0,0.0,-0.5,1.0,0.0,-2.0,-0.044379144062688364,4.873110041499281,0
0.0,0.0,0.0,0.1590909090909091,-1.0,2.0,0.5,0.0,2.0,-0.5,1.0,-1.0,-1.0,-0.11550632911392406,0.6472312392986995,0
0.0,1.0,1.0,0.6818181818181818,0.0,0.0,-0.5,1.0,0.0,0.5,1.0,-1.0,-2.0,1.3507383966244726,0.1890062145276503,0
0.0,1.0,0.0,1.0681818181818181,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,-1.0,1.266350210970464,0.30866178293513097,0
0.0,1.0,0.0,0.75,0.0,0.0,0.5,0.0,0.0,-0.5,0.0,0.0,-1.0,0.9966094032549728,0.10321339585173024,0
0.0,1.0,1.0,0.8409090909090909,-1.0,2.0,-0.5,1.0,2.0,-0.5,2.0,0.0,1.0,0.9770192887281495,0.12419934579555489,0
0.0,0.0,0.0,-0.25,-1.0,2.0,-0.5,0.0,2.0,-0.5,1.0,0.0,1.0,-0.09275165762507534,0.26175640212429885,0
0.0,0.0,0.0,-0.4090909090909091,-1.0,0.0,-0.5,0.0,2.0,-0.5,0.0,0.0,1.0,-0.09847799879445449,-0.23376408011309693,0
0.0,0.0,0.0,-0.4772727272727273,1.0,1.0,0.0,0.5,1.0,0.0,0.0,-1.0,-1.0,0.1346443640747438,-0.23349875004664006,0
0.0,1.0,1.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.032775768535262,1.234191095688801,0
1.0,1.0,0.0,0.36363636363636365,0.0,2.0,0.5,0.0,0.0,0.5,1.0,-1.0,-1.0,-0.03187160940325497,2.7271702133834146,0
0.0,0.0,0.0,-0.20454545454545456,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.1256027727546715,-0.22949392435605637,0
0.0,0.0,0.0,1.0454545454545454,0.0,2.0,0.5,1.0,0.0,-0.5,1.0,-1.0,-2.0,1.3522453285111513,5.645386366180366,0
0.0,1.0,1.0,0.045454545454545456,1.0,1.0,0.0,0.5,1.0,0.0,1.0,-1.0,1.0,-0.145042194092827,-0.20630241823480883,0
1.0,0.0,0.0,0.7727272727272727,0.0,2.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.2844333936106087,4.077368589065914,0
0.0,0.0,0.0,-0.36363636363636365,1.0,1.0,0.0,0.5,1.0,0.0,0.0,-1.0,-2.0,0.12861663652802893,-0.23971742347922342,0
0.0,0.0,0.0,-0.36363636363636365,1.0,1.0,0.0,0.5,1.0,0.0,1.0,-1.0,1.0,-0.1439873417721519,-0.24086995095539554,0
0.0,0.0,0.0,-0.045454545454545456,1.0,1.0,0.0,0.5,1.0,0.0,0.0,-1.0,1.0,-0.14579566003616637,-0.21609475599998343,0
0.0,1.0,0.0,0.8863636363636364,0.0,2.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,-0.014993972272453285,0.2780659096468208,0
0.0,1.0,0.0,1.1363636363636365,-1.0,2.0,0.5,1.0,2.0,0.5,2.0,0.0,-2.0,1.1668927064496686,4.9353796914708825,0
0.0,1.0,1.0,0.5227272727272727,1.0,1.0,0.0,0.5,1.0,0.0,2.0,-1.0,1.0,0.13916515973478,0.4891940184653143,0
0.0,1.0,1.0,0.022727272727272728,1.0,1.0,0.0,0.5,1.0,0.0,2.0,-1.0,-1.0,-0.1454942736588306,0.10322168741630702,0
0.0,1.0,1.0,0.9545454545454546,0.0,2.0,-0.5,1.0,0.0,0.5,2.0,-1.0,-2.0,-0.034282700421940926,0.23222184910181626,0
0.0,1.0,1.0,-0.36363636363636365,1.0,1.0,0.0,0.5,1.0,0.0,0.0,-1.0,1.0,0.12409584086799276,-0.24064607871182253,0
0.0,1.0,1.0,0.06818181818181818,1.0,1.0,0.0,0.5,1.0,0.0,1.0,-1.0,0.0,-0.145042194092827,0.1685592162813162,0
0.0,1.0,1.0,0.7954545454545454,-1.0,2.0,-0.5,1.0,2.0,0.5,2.0,0.0,0.0,-0.04769439421338156,0.1512215547512738,0
0.0,1.0,1.0,1.0227272727272727,0.0,0.0,0.5,1.0,2.0,0.5,2.0,-1.0,-2.0,1.3793701024713683,0.3212069201397958,0
0.0,1.0,0.0,0.8863636363636364,0.0,0.0,0.5,0.0,2.0,0.5,2.0,0.0,-2.0,1.2467600964436407,-0.20325112247055457,0
0.0,0.0,0.0,0.6818181818181818,0.0,2.0,-0.5,1.0,0.0,-0.5,1.0,-1.0,0.0,1.2000452079566004,0.14234128908954474,0
0.0,0.0,0.0,-0.4090909090909091,0.0,2.0,0.5,0.0,2.0,0.5,0.0,0.0,1.0,-0.03202230259192285,0.04841444556380566,0
0.0,1.0,1.0,0.6818181818181818,-1.0,0.0,0.5,1.0,2.0,-0.5,1.0,0.0,0.0,0.8609855334538878,2.637289653371143,0
0.0,1.0,1.0,0.38636363636363635,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0,-0.1385623869801085,-0.17470326563270858,0
0.0,1.0,1.0,-0.3181818181818182,1.0,1.0,0.0,0.5,1.0,0.0,2.0,0.0,1.0,0.12409584086799276,-0.2383824815823622,0
0.0,1.0,1.0,1.1363636363636365,1.0,1.0,0.0,0.5,1.0,0.0,2.0,0.0,-2.0,0.1873869801084991,1.1666148443880617,0
0.0,1.0,1.0,1.0909090909090908,-1.0,2.0,-0.5,1.0,2.0,0.5,2.0,-1.0,-2.0,-0.08536769138034961,0.09313085332636842,0
0.0,1.0,0.0,1.1363636363636365,-1.0,2.0,0.5,1.0,2.0,0.5,2.0,0.0,-2.0,1.1955244122965643,0.2858102309615313,0
0.0,0.0,0.0,0.6136363636363636,0.0,0.0,-0.5,1.0,2.0,0.5,2.0,-1.0,-1.0,1.3416968053044003,3.8270462544929917,0
0.0,0.0,1.0,-0.36363636363636365,1.0,1.0,0.0,0.5,1.0,0.0,0.0,-1.0,1.0,0.12108197709463532,-0.24217172659394964,0
1.0,0.0,0.0,-0.022727272727272728,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,1.397453285111513,1.6331811831233494,0
0.0,0.0,0.0,0.11363636363636363,0.0,0.0,-0.5,1.0,0.0,0.5,1.0,0.0,-2.0,-0.023583484026522,1.9661704165267466,0
0.0,1.0,0.0,-0.022727272727272728,-1.0,2.0,-0.5,1.0,2.0,0.5,1.0,-1.0,1.0,-0.053119349005424955,1.1714239518425928,0
0.0,1.0,1.0,0.4772727272727273,-1.0,2.0,-0.5,0.0,2.0,0.5,1.0,0.0,-1.0,-0.06668173598553345,2.3806657297198695,0
0.0,0.0,0.0,-0.4318181818181818,0.0,2.0,-0.5,0.0,2.0,-0.5,0.0,0.0,1.0,-0.05100964436407474,-0.23276080079930683,0
0.0,1.0,0.0,1.1363636363636365,0.0,0.0,0.5,1.0,2.0,0.5,2.0,0.0,-1.0,1.478827606992164,0.39279628869569544,0
0.0,1.0,1.0,1.1136363636363635,-1.0,2.0,0.5,0.0,2.0,-0.5,1.0,0.0,-1.0,0.8323538276069922,0.14320361180552965,0
0.0,0.0,0.0,1.0909090909090908,1.0,1.0,0.0,0.5,1.0,0.0,1.0,-1.0,-1.0,0.21752561784207353,-0.0966133104486151,0
0.0,1.0,1.0,0.9090909090909091,0.0,2.0,0.5,1.0,2.0,0.5,2.0,-1.0,-2.0,1.56622965641953,5.685434623086203,0
0.0,0.0,0.0,0.11363636363636363,-1.0,2.0,-0.5,0.0,2.0,-0.5,0.0,-1.0,1.0,0.6304249547920434,0.9612327898212754,0
0.0,1.0,0.0,1.1136363636363635,-1.0,2.0,0.5,1.0,2.0,0.5,2.0,-1.0,-1.0,-0.053872814948764315,4.498165491337388,0
0.0,0.0,0.0,0.29545454545454547,-1.0,0.0,-0.5,1.0,2.0,-0.5,0.0,0.0,1.0,0.329038577456299,0.7244257055085009,0
0.0,1.0,1.0,0.22727272727272727,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.3145720313441833,0.0056382639122089144,0
0.0,0.0,1.0,0.11363636363636363,-1.0,2.0,0.5,0.0,0.0,-0.5,1.0,-1.0,1.0,-0.0903405666063894,1.049206289980888,0
1.0,1.0,0.0,0.9545454545454546,0.0,2.0,-0.5,1.0,0.0,-0.5,1.0,-1.0,-1.0,-0.05402350813743219,0.16550792051706198,0
0.0,1.0,0.0,1.1363636363636365,0.0,2.0,0.5,1.0,2.0,0.5,2.0,-1.0,-1.0,-0.0005274261603375527,6.658118063588009,0
0.0,1.0,1.0,-0.06818181818181818,1.0,1.0,0.0,0.5,1.0,0.0,1.0,-1.0,1.0,-0.14519288728149488,-0.2219734752849189,0
0.0,0.0,0.0,-0.29545454545454547,-1.0,2.0,-0.5,1.0,2.0,0.5,0.0,0.0,-2.0,0.8534508740204942,0.22784390300527757,0
0.0,0.0,0.0,-0.4772727272727273,0.0,0.0,0.5,0.0,0.0,-0.5,0.0,-1.0,0.0,0.9453737191078964,-0.1888901326235754,0
0.0,0.0,0.0,1.0,-1.0,2.0,0.5,1.0,0.0,0.5,2.0,0.0,-1.0,-0.0626130198915009,0.14732451940018823,0
1.0,0.0,0.0,0.11363636363636363,0.0,0.0,0.5,1.0,0.0,-0.5,0.0,0.0,-2.0,1.1277124773960217,1.7403081974553187,0
0.0,0.0,0.0,-0.3181818181818182,-1.0,0.0,0.5,0.0,2.0,-0.5,0.0,0.0,0.0,0.8112567811934901,0.2091878827075275,0
1.0,0.0,0.0,0.25,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,-2.0,-0.13750753465943338,-0.18024203076999615,0
0.0,1.0,0.0,1.0909090909090908,0.0,0.0,-0.5,1.0,2.0,0.5,2.0,0.0,-2.0,-0.017857142857142856,0.3455012043497548,0
0.0,1.0,1.0,1.1363636363636365,0.0,2.0,0.5,1.0,0.0,0.5,2.0,-1.0,-1.0,-0.009719710669077758,0.42350824388808045,0
0.0,0.0,0.0,0.6363636363636364,1.0,1.0,0.0,0.5,1.0,0.0,1.0,-1.0,-1.0,0.12861663652802893,0.5695392792142914,0
0.0,1.0,0.0,0.8181818181818182,-1.0,0.0,0.5,0.0,2.0,-0.5,2.0,0.0,-1.0,-0.08476491862567812,0.040089714728720735,0
0.0,1.0,0.0,-0.22727272727272727,-1.0,0.0,-0.5,1.0,0.0,0.5,0.0,0.0,-2.0,0.5761754068716094,0.2611759926039244,0
0.0,0.0,0.0,0.20454545454545456,0.0,0.0,-0.5,1.0,2.0,0.5,2.0,-1.0,-2.0,1.3236136226642556,0.007321451521294811,0
0.0,0.0,0.0,0.7727272727272727,0.0,2.0,0.5,0.0,0.0,-0.5,0.0,0.0,0.0,-0.044831223628691984,0.15760605947539272,0
0.0,1.0,0.0,-0.09090909090909091,1.0,1.0,0.0,0.5,1.0,0.0,2.0,-1.0,1.0,-0.14474080771549125,-0.21981766849495665,0
1.0,1.0,0.0,1.1363636363636365,0.0,2.0,0.5,1.0,2.0,0.5,2.0,0.0,-2.0,1.5556811332127787,6.646344041888984,0
1.0,1.0,1.0,-0.22727272727272727,-1.0,0.0,-0.5,0.0,2.0,-0.5,0.0,0.0,1.0,-0.130877034358047,-0.22102823692316623,0
0.0,1.0,1.0,0.1590909090909091,1.0,1.0,0.0,0.5,1.0,0.0,2.0,-1.0,1.0,-0.14459011452682338,-0.20420465239688404,0
0.0,1.0,0.0,1.0909090909090908,-1.0,0.0,0.5,1.0,2.0,0.5,2.0,0.0,-2.0,-0.047242314647377937,4.656036880879237,0
0.0,0.0,0.0,-0.2727272727272727,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0,-0.14594635322483424,-0.23518193765572595,0
0.0,1.0,1.0,-0.09090909090909091,1.0,1.0,0.0,0.5,1.0,0.0,2.0,-1.0,1.0,0.11656118143459916,0.005878719284935471,0
0.0,1.0,0.0,0.5454545454545454,-1.0,0.0,-0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.4872664255575648,1.414283878296415,0
0.0,0.0,0.0,0.7045454545454546,1.0,1.0,0.0,0.5,1.0,0.0,2.0,-1.0,1.0,-0.137959614225437,-0.23993300415821964,0
0.0,1.0,0.0,-0.1590909090909091,0.0,0.0,-0.5,0.0,0.0,-0.5,0.0,0.0,-2.0,-0.07165461121157324,-0.15861763035375961,0
0.0,1.0,0.0,0.4772727272727273,-1.0,2.0,-0.5,1.0,2.0,0.5,2.0,0.0,0.0,-0.05628390596745027,0.03637509379832427,0
0.0,0.0,0.0,0.29545454545454547,-1.0,0.0,-0.5,1.0,0.0,0.5,0.0,-1.0,0.0,-0.10088908981314045,1.1603961709554784,0
0.0,0.0,0.0,0.3181818181818182,1.0,1.0,0.0,0.5,1.0,0.0,2.0,0.0,-1.0,0.10450572634116938,-0.24482502725851854,0
0.0,1.0,1.0,0.5909090909090909,0.0,2.0,-0.5,1.0,0.0,0.5,1.0,0.0,-2.0,-0.024789029535864978,0.16214983686346696,0
0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,-1.0,1.0,0.1256027727546715,-0.21459398281158662,0
1.0,1.0,0.0,-0.22727272727272727,-1.0,2.0,-0.5,1.0,2.0,0.5,1.0,0.0,0.0,-0.05568113321277878,0.5320614073272556,0
0.0,1.0,0.0,0.6363636363636364,-1.0,2.0,-0.5,0.0,2.0,-0.5,1.0,0.0,-2.0,0.49480108499095843,1.5640295345530224,0
0.0,0.0,0.0,-0.022727272727272728,1.0,1.0,0.0,0.5,1.0,0.0,2.0,0.0,-1.0,0.13916515973478,0.11035243295233595,0
0.0,0.0,0.0,0.045454545454545456,1.0,1.0,0.0,0.5,1.0,0.0,1.0,-1.0,-1.0,0.1331374321880651,0.18671774270445962,0
0.0,1.0,0.0,0.9318181818181818,0.0,2.0,-0.5,1.0,0.0,0.5,2.0,-1.0,-1.0,-0.024789029535864978,0.27435128871642434,0
0.0,1.0,1.0,0.3181818181818182,0.0,2.0,-0.5,1.0,0.0,0.5,0.0,0.0,-1.0,-0.017555756479807113,2.8048621734678223,0
1.0,0.0,0.0,0.4090909090909091,0.0,0.0,-0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.2045660036166366,0.054061001040591354,0
1.0,0.0,0.0,0.5,0.0,2.0,0.5,1.0,0.0,0.5,1.0,0.0,-1.0,-0.009569017480409886,3.779452673822287,0
1.0,1.0,0.0,1.1136363636363635,0.0,0.0,0.5,1.0,0.0,0.5,2.0,-1.0,-1.0,1.1729204339963835,5.085291179019025,0
0.0,0.0,0.0,0.0,-1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.583710066305003,0.6605806582673117,0
0.0,1.0,1.0,0.9772727272727273,-1.0,2.0,0.5,0.0,0.0,0.5,2.0,0.0,1.0,0.8730409885473177,3.446795103001961,0
0.0,0.0,0.0,0.5454545454545454,-1.0,2.0,-0.5,1.0,2.0,0.5,2.0,0.0,-2.0,0.7404309825195902,-0.01062978578742916,0
0.0,1.0,1.0,1.1363636363636365,1.0,1.0,0.0,0.5,1.0,0.0,2.0,0.0,-2.0,0.220539481615431,1.397866580434395,0
0.0,0.0,0.0,0.5681818181818182,-1.0,2.0,-0.5,1.0,2.0,-0.5,2.0,0.0,1.0,-0.07707956600361664,-0.011749147005294164,0
0.0,1.0,1.0,0.13636363636363635,0.0,0.0,-0.5,0.0,0.0,0.5,1.0,-1.0,-2.0,-0.03609101868595539,1.878860241533276,0
0.0,1.0,1.0,0.20454545454545456,-1.0,2.0,-0.5,1.0,2.0,0.5,1.0,-1.0,0.0,0.7283755274261603,-0.09724346935645022,0
0.0,1.0,1.0,0.045454545454545456,-1.0,2.0,-0.5,0.0,0.0,0.5,1.0,-1.0,1.0,-0.06231163351416516,-0.0995319411796409,0
0.0,0.0,0.0,1.1136363636363635,1.0,1.0,0.0,0.5,1.0,0.0,2.0,-1.0,-2.0,0.20999095840867993,-0.09315572802009875,0
0.0,1.0,1.0,0.7954545454545454,0.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,-1.0,1.2949819168173597,-0.20412173675111625,0
1.0,0.0,0.0,-0.3409090909090909,-1.0,0.0,0.5,1.0,0.0,-0.5,0.0,0.0,0.0,0.8037221217600965,0.15877517008071837,0
0.0,1.0,1.0,0.9545454545454546,-1.0,2.0,-0.5,1.0,2.0,0.5,2.0,0.0,-2.0,0.729882459312839,2.9379417849251066,0
0.0,1.0,0.0,0.20454545454545456,-1.0,0.0,-0.5,1.0,2.0,0.5,1.0,0.0,1.0,-0.05553044002411091,-0.22994166884320236,0
0.0,0.0,0.0,-0.45454545454545453,-1.0,0.0,-0.5,0.0,2.0,0.5,0.0,-1.0,0.0,-0.06909282700421941,-0.23955988375226464,0
0.0,0.0,0.0,-0.45454545454545453,1.0,1.0,0.0,0.5,1.0,0.0,0.0,-1.0,1.0,-0.14579566003616637,-0.1999179135106899,0
1.0,0.0,0.0,0.18181818181818182,-1.0,2.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.9514014466546112,-0.07547811234240845,0
0.0,0.0,0.0,-0.36363636363636365,1.0,1.0,0.0,0.5,1.0,0.0,2.0,-1.0,1.0,0.1195750452079566,-0.14734939409391856,0
0.0,0.0,0.0,-0.25,-1.0,0.0,0.5,1.0,0.0,-0.5,0.0,-1.0,1.0,-0.12273960216998192,0.06748504409039463,0
0.0,1.0,1.0,1.1363636363636365,1.0,1.0,0.0,0.5,1.0,0.0,2.0,0.0,1.0,-0.14383664858348402,-0.1276320535303409,0
0.0,0.0,0.0,-0.45454545454545453,-1.0,0.0,0.5,0.0,0.0,-0.5,0.0,-1.0,1.0,0.6409734779987944,-0.16625416132897197,0
1.0,1.0,0.0,0.022727272727272728,0.0,2.0,-0.5,0.0,0.0,0.5,0.0,0.0,0.0,-0.0317209162145871,1.6781214631294852,0
0.0,1.0,1.0,1.1363636363636365,0.0,2.0,0.5,1.0,0.0,0.5,2.0,0.0,-1.0,-0.011678722121760096,6.18972758064583,0
0.0,1.0,1.0,-0.45454545454545453,1.0,1.0,0.0,0.5,1.0,0.0,1.0,-1.0,1.0,-0.14459011452682338,-0.22172472834761556,0
0.0,1.0,0.0,1.0,-1.0,2.0,0.5,1.0,2.0,-0.5,2.0,0.0,-2.0,-0.0897377938517179,0.0636460496913465,0
0.0,0.0,1.0,0.6818181818181818,-1.0,2.0,0.5,0.0,2.0,0.5,2.0,0.0,1.0,1.1081223628691983,3.449033825437691,0
0.0,1.0,0.0,1.0,-1.0,0.0,-0.5,0.0,2.0,0.5,0.0,-1.0,0.0,0.7871458710066305,0.10306414768934824,0
0.0,1.0,0.0,1.1136363636363635,-1.0,2.0,-0.5,0.0,2.0,-0.5,2.0,-1.0,-2.0,-0.09290235081374322,0.06273397758790095,0
0.0,1.0,1.0,0.9318181818181818,-1.0,2.0,0.5,1.0,2.0,0.5,2.0,0.0,-1.0,-0.04031042796865582,4.390789730068115,0
0.0,1.0,0.0,-0.2727272727272727,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,-2.0,0.1256027727546715,-0.09486379032291498,0
0.0,1.0,0.0,0.022727272727272728,-1.0,0.0,-0.5,0.0,2.0,-0.5,1.0,-1.0,-2.0,-0.08461422543701025,0.8664602067087049,0
0.0,0.0,0.0,-0.29545454545454547,-1.0,2.0,-0.5,1.0,2.0,-0.5,0.0,0.0,1.0,-0.07029837251356238,0.2911085407260923,0
0.0,0.0,0.0,-0.4318181818181818,0.0,0.0,-0.5,0.0,0.0,-0.5,0.0,-1.0,0.0,-0.06276371308016877,-0.07023784352988487,0
0.0,1.0,0.0,0.022727272727272728,1.0,1.0,0.0,0.5,1.0,0.0,1.0,-1.0,-1.0,-0.14594635322483424,-0.21022432827962473,0
1.0,1.0,0.0,0.6818181818181818,0.0,2.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,-0.010623869801084991,4.432496299889308,0
0.0,1.0,1.0,0.45454545454545453,0.0,2.0,0.5,0.0,0.0,-0.5,1.0,0.0,-1.0,1.2482670283303194,0.07480649561168945,0
0.0,1.0,1.0,0.9545454545454546,0.0,2.0,-0.5,0.0,2.0,-0.5,0.0,0.0,-2.0,-0.0442284508740205,4.166585823912043,0
0.0,0.0,0.0,0.13636363636363635,-1.0,0.0,-0.5,1.0,0.0,-0.5,0.0,0.0,1.0,0.27328209764918626,-0.18497651414333627,0
0.0,0.0,0.0,0.2727272727272727,0.0,2.0,0.5,1.0,2.0,0.5,1.0,-1.0,-1.0,1.576778179626281,2.9823845710566355,0
